"DOI","Topic Area"
"10.1371/journal.pbio.0020129","Molecular Biology"
"10.1371/journal.pbio.0020130","Cell Biology"
"10.1371/journal.pbio.0020130","Developmental Biology"
"10.1371/journal.pbio.0020130","Genetics and Genomics"
"10.1371/journal.pbio.0020131","Cell Biology"
"10.1371/journal.pbio.0020131","Genetics and Genomics"
"10.1371/journal.pbio.0020131","Molecular Biology"
"10.1371/journal.pbio.0020132","Evolutionary Biology"
"10.1371/journal.pbio.0020132","Genetics and Genomics"
"10.1371/journal.pbio.0020133","Cell Biology"
"10.1371/journal.pbio.0020133","Genetics and Genomics"
"10.1371/journal.pbio.0020133","Molecular Biology"
"10.1371/journal.pbio.0020133","Plant Biology"
"10.1371/journal.pbio.0020134","Evolutionary Biology"
"10.1371/journal.pbio.0020134","Genetics and Genomics"
"10.1371/journal.pbio.0020134","Neuroscience"
"10.1371/journal.pbio.0020135","Cell Biology"
"10.1371/journal.pbio.0020135","Developmental Biology"
"10.1371/journal.pbio.0020135","Genetics and Genomics"
"10.1371/journal.pbio.0020136","Cell Biology"
"10.1371/journal.pbio.0020136","Genetics and Genomics"
"10.1371/journal.pbio.0020136","Molecular Biology"
"10.1371/journal.pbio.0020137","Evolutionary Biology"
"10.1371/journal.pbio.0020137","Genetics and Genomics"
"10.1371/journal.pbio.0020138","Developmental Biology"
"10.1371/journal.pbio.0020138","Genetics and Genomics"
"10.1371/journal.pbio.0020138","Molecular Biology"
"10.1371/journal.pbio.0020139","Genetics and Genomics"
"10.1371/journal.pbio.0020139","Oncology"
"10.1371/journal.pbio.0020140","Evolutionary Biology"
"10.1371/journal.pbio.0020140","Neuroscience"
"10.1371/journal.pbio.0020141","Ecology"
"10.1371/journal.pbio.0020141","Evolutionary Biology"
"10.1371/journal.pbio.0020141","Infectious Diseases"
"10.1371/journal.pbio.0020141","Microbiology"
"10.1371/journal.pbio.0020141","Virology"
"10.1371/journal.pbio.0020142","Ecology"
"10.1371/journal.pbio.0020142","Genetics and Genomics"
"10.1371/journal.pbio.0020143","Evolutionary Biology"
"10.1371/journal.pbio.0020143","Genetics and Genomics"
"10.1371/journal.pbio.0020144","Cell Biology"
"10.1371/journal.pbio.0020144","Molecular Biology"
"10.1371/journal.pbio.0020144","Oncology"
"10.1371/journal.pbio.0020146","Neuroscience"
"10.1371/journal.pbio.0020147","Ecology"
"10.1371/journal.pbio.0020147","Evolutionary Biology"
"10.1371/journal.pbio.0020148","Biochemistry"
"10.1371/journal.pbio.0020148","Developmental Biology"
"10.1371/journal.pbio.0020148","Genetics and Genomics"
"10.1371/journal.pbio.0020149","Developmental Biology"
"10.1371/journal.pbio.0020150","Neuroscience"
"10.1371/journal.pbio.0020150","Non-Clinical Medicine"
"10.1371/journal.pbio.0020150","Science Policy"
"10.1371/journal.pbio.0020151","Cell Biology"
"10.1371/journal.pbio.0020151","Computational Biology"
"10.1371/journal.pbio.0020151","Molecular Biology"
"10.1371/journal.pbio.0020152","Genetics and Genomics"
"10.1371/journal.pbio.0020152","Molecular Biology"
"10.1371/journal.pbio.0020152","Virology"
"10.1371/journal.pbio.0020153","Cell Biology"
"10.1371/journal.pbio.0020153","Immunology"
"10.1371/journal.pbio.0020153","Molecular Biology"
"10.1371/journal.pbio.0020154","Evolutionary Biology"
"10.1371/journal.pbio.0020154","Genetics and Genomics"
"10.1371/journal.pbio.0020157","Physiology"
"10.1371/journal.pbio.0020158","Cell Biology"
"10.1371/journal.pbio.0020158","Developmental Biology"
"10.1371/journal.pbio.0020159","Genetics and Genomics"
"10.1371/journal.pbio.0020159","Oncology"
"10.1371/journal.pbio.0020160","Cell Biology"
"10.1371/journal.pbio.0020160","Computational Biology"
"10.1371/journal.pbio.0020160","Genetics and Genomics"
"10.1371/journal.pbio.0020161","Science Policy"
"10.1371/journal.pbio.0020162","Computational Biology"
"10.1371/journal.pbio.0020162","Genetics and Genomics"
"10.1371/journal.pbio.0020163","Biophysics"
"10.1371/journal.pbio.0020163","Genetics and Genomics"
"10.1371/journal.pbio.0020163","Neuroscience"
"10.1371/journal.pbio.0020164","Computational Biology"
"10.1371/journal.pbio.0020165","Ecology"
"10.1371/journal.pbio.0020165","Genetics and Genomics"
"10.1371/journal.pbio.0020166","Computational Biology"
"10.1371/journal.pbio.0020166","Genetics and Genomics"
"10.1371/journal.pbio.0020167","Genetics and Genomics"
"10.1371/journal.pbio.0020168","Cell Biology"
"10.1371/journal.pbio.0020168","Immunology"
"10.1371/journal.pbio.0020168","Molecular Biology"
"10.1371/journal.pbio.0020169","Cell Biology"
"10.1371/journal.pbio.0020169","Immunology"
"10.1371/journal.pbio.0020169","Molecular Biology"
"10.1371/journal.pbio.0020170","Cell Biology"
"10.1371/journal.pbio.0020170","Science Policy"
"10.1371/journal.pbio.0020171","Cell Biology"
"10.1371/journal.pbio.0020171","Developmental Biology"
"10.1371/journal.pbio.0020171","Molecular Biology"
"10.1371/journal.pbio.0020172","Neuroscience"
"10.1371/journal.pbio.0020173","Biotechnology"
"10.1371/journal.pbio.0020174","Biotechnology"
"10.1371/journal.pbio.0020175","Biotechnology"
"10.1371/journal.pbio.0020176","Biophysics"
"10.1371/journal.pbio.0020176","Computational Biology"
"10.1371/journal.pbio.0020176","Neuroscience"
"10.1371/journal.pbio.0020177","Cell Biology"
"10.1371/journal.pbio.0020177","Science Policy"
"10.1371/journal.pbio.0020178","Cell Biology"
"10.1371/journal.pbio.0020178","Developmental Biology"
"10.1371/journal.pbio.0020178","Genetics and Genomics"
"10.1371/journal.pbio.0020179","Cell Biology"
"10.1371/journal.pbio.0020179","Immunology"
"10.1371/journal.pbio.0020180","Biophysics"
"10.1371/journal.pbio.0020180","Computational Biology"
"10.1371/journal.pbio.0020180","Neuroscience"
"10.1371/journal.pbio.0020181","Cell Biology"
"10.1371/journal.pbio.0020181","Science Policy"
"10.1371/journal.pbio.0020182","Cell Biology"
"10.1371/journal.pbio.0020182","Science Policy"
"10.1371/journal.pbio.0020183","Developmental Biology"
"10.1371/journal.pbio.0020183","Ecology"
"10.1371/journal.pbio.0020183","Evolutionary Biology"
"10.1371/journal.pbio.0020184","Genetics and Genomics"
"10.1371/journal.pbio.0020184","Molecular Biology"
"10.1371/journal.pbio.0020184","Virology"
"10.1371/journal.pbio.0020185","Computational Biology"
"10.1371/journal.pbio.0020185","Developmental Biology"
"10.1371/journal.pbio.0020186","Ecology"
"10.1371/journal.pbio.0020186","Evolutionary Biology"
"10.1371/journal.pbio.0020186","Infectious Diseases"
"10.1371/journal.pbio.0020186","Microbiology"
"10.1371/journal.pbio.0020186","Virology"
"10.1371/journal.pbio.0020187","Developmental Biology"
"10.1371/journal.pbio.0020187","Science Policy"
"10.1371/journal.pbio.0020188","Cell Biology"
"10.1371/journal.pbio.0020188","Science Policy"
"10.1371/journal.pbio.0020189","Cell Biology"
"10.1371/journal.pbio.0020189","Science Policy"
"10.1371/journal.pbio.0020190","Ecology"
"10.1371/journal.pbio.0020190","Evolutionary Biology"
"10.1371/journal.pbio.0020190","Genetics and Genomics"
"10.1371/journal.pbio.0020190","Infectious Diseases"
"10.1371/journal.pbio.0020191","Evolutionary Biology"
"10.1371/journal.pbio.0020191","Genetics and Genomics"
"10.1371/journal.pbio.0020192","Evolutionary Biology"
"10.1371/journal.pbio.0020192","Genetics and Genomics"
"10.1371/journal.pbio.0020193","Cell Biology"
"10.1371/journal.pbio.0020193","Computational Biology"
"10.1371/journal.pbio.0020193","Genetics and Genomics"
"10.1371/journal.pbio.0020194","Genetics and Genomics"
"10.1371/journal.pbio.0020195","Biophysics"
"10.1371/journal.pbio.0020195","Genetics and Genomics"
"10.1371/journal.pbio.0020195","Neuroscience"
"10.1371/journal.pbio.0020196","Cell Biology"
"10.1371/journal.pbio.0020196","Developmental Biology"
"10.1371/journal.pbio.0020196","Immunology"
"10.1371/journal.pbio.0020197","Ecology"
"10.1371/journal.pbio.0020197","Evolutionary Biology"
"10.1371/journal.pbio.0020198","Cell Biology"
"10.1371/journal.pbio.0020198","Immunology"
"10.1371/journal.pbio.0020198","Infectious Diseases"
"10.1371/journal.pbio.0020198","Virology"
"10.1371/journal.pbio.0020199","Evolutionary Biology"
"10.1371/journal.pbio.0020199","Genetics and Genomics"
"10.1371/journal.pbio.0020200","Science Policy"
"10.1371/journal.pbio.0020203","Cell Biology"
"10.1371/journal.pbio.0020203","Genetics and Genomics"
"10.1371/journal.pbio.0020203","Immunology"
"10.1371/journal.pbio.0020203","Molecular Biology"
"10.1371/journal.pbio.0020204","Cell Biology"
"10.1371/journal.pbio.0020204","Developmental Biology"
"10.1371/journal.pbio.0020204","Genetics and Genomics"
"10.1371/journal.pbio.0020205","Cell Biology"
"10.1371/journal.pbio.0020205","Developmental Biology"
"10.1371/journal.pbio.0020206","Evolutionary Biology"
"10.1371/journal.pbio.0020206","Genetics and Genomics"
"10.1371/journal.pbio.0020207","Evolutionary Biology"
"10.1371/journal.pbio.0020207","Genetics and Genomics"
"10.1371/journal.pbio.0020208","Ecology"
"10.1371/journal.pbio.0020208","Evolutionary Biology"
"10.1371/journal.pbio.0020209","Cell Biology"
"10.1371/journal.pbio.0020209","Immunology"
"10.1371/journal.pbio.0020209","Infectious Diseases"
"10.1371/journal.pbio.0020209","Virology"
"10.1371/journal.pbio.0020210","Genetics and Genomics"
"10.1371/journal.pbio.0020210","Molecular Biology"
"10.1371/journal.pbio.0020211","Evolutionary Biology"
"10.1371/journal.pbio.0020212","Ecology"
"10.1371/journal.pbio.0020212","Evolutionary Biology"
"10.1371/journal.pbio.0020212","Neuroscience"
"10.1371/journal.pbio.0020213","Biotechnology"
"10.1371/journal.pbio.0020213","Ecology"
"10.1371/journal.pbio.0020213","Evolutionary Biology"
"10.1371/journal.pbio.0020213","Genetics and Genomics"
"10.1371/journal.pbio.0020213","Infectious Diseases"
"10.1371/journal.pbio.0020213","Microbiology"
"10.1371/journal.pbio.0020213","Plant Biology"
"10.1371/journal.pbio.0020214","Science Policy"
"10.1371/journal.pbio.0020215","Cell Biology"
"10.1371/journal.pbio.0020215","Developmental Biology"
"10.1371/journal.pbio.0020216","Evolutionary Biology"
"10.1371/journal.pbio.0020217","Biotechnology"
"10.1371/journal.pbio.0020217","Ecology"
"10.1371/journal.pbio.0020217","Genetics and Genomics"
"10.1371/journal.pbio.0020217","Plant Biology"
"10.1371/journal.pbio.0020218","Cell Biology"
"10.1371/journal.pbio.0020218","Developmental Biology"
"10.1371/journal.pbio.0020219","Developmental Biology"
"10.1371/journal.pbio.0020219","Genetics and Genomics"
"10.1371/journal.pbio.0020219","Neuroscience"
"10.1371/journal.pbio.0020221","Evolutionary Biology"
"10.1371/journal.pbio.0020221","Neuroscience"
"10.1371/journal.pbio.0020222","Biotechnology"
"10.1371/journal.pbio.0020223","Biotechnology"
"10.1371/journal.pbio.0020224","Plant Biology"
"10.1371/journal.pbio.0020225","Evolutionary Biology"
"10.1371/journal.pbio.0020225","Neuroscience"
"10.1371/journal.pbio.0020226","Cell Biology"
"10.1371/journal.pbio.0020226","Immunology"
"10.1371/journal.pbio.0020227","Evolutionary Biology"
"10.1371/journal.pbio.0020228","Science Policy"
"10.1371/journal.pbio.0020229","Cell Biology"
"10.1371/journal.pbio.0020229","Molecular Biology"
"10.1371/journal.pbio.0020229","Oncology"
"10.1371/journal.pbio.0020230","Ecology"
"10.1371/journal.pbio.0020230","Evolutionary Biology"
"10.1371/journal.pbio.0020230","Immunology"
"10.1371/journal.pbio.0020230","Infectious Diseases"
"10.1371/journal.pbio.0020230","Microbiology"
"10.1371/journal.pbio.0020231","Cell Biology"
"10.1371/journal.pbio.0020232","Cell Biology"
"10.1371/journal.pbio.0020232","Developmental Biology"
"10.1371/journal.pbio.0020232","Physiology"
"10.1371/journal.pbio.0020233","Cell Biology"
"10.1371/journal.pbio.0020234","Genetics and Genomics"
"10.1371/journal.pbio.0020234","Virology"
"10.1371/journal.pbio.0020236","Evolutionary Biology"
"10.1371/journal.pbio.0020236","Genetics and Genomics"
"10.1371/journal.pbio.0020237","Cell Biology"
"10.1371/journal.pbio.0020237","Developmental Biology"
"10.1371/journal.pbio.0020237","Genetics and Genomics"
"10.1371/journal.pbio.0020238","Cell Biology"
"10.1371/journal.pbio.0020238","Developmental Biology"
"10.1371/journal.pbio.0020238","Molecular Biology"
"10.1371/journal.pbio.0020239","Cell Biology"
"10.1371/journal.pbio.0020239","Physiology"
"10.1371/journal.pbio.0020240","Cell Biology"
"10.1371/journal.pbio.0020240","Developmental Biology"
"10.1371/journal.pbio.0020240","Molecular Biology"
"10.1371/journal.pbio.0020240","Oncology"
"10.1371/journal.pbio.0020241","Genetics and Genomics"
"10.1371/journal.pbio.0020241","Immunology"
"10.1371/journal.pbio.0020242","Cell Biology"
"10.1371/journal.pbio.0020242","Developmental Biology"
"10.1371/journal.pbio.0020242","Oncology"
"10.1371/journal.pbio.0020243","Genetics and Genomics"
"10.1371/journal.pbio.0020243","Immunology"
"10.1371/journal.pbio.0020244","Cell Biology"
"10.1371/journal.pbio.0020244","Developmental Biology"
"10.1371/journal.pbio.0020244","Genetics and Genomics"
"10.1371/journal.pbio.0020245","Genetics and Genomics"
"10.1371/journal.pbio.0020245","Plant Biology"
"10.1371/journal.pbio.0020246","Cell Biology"
"10.1371/journal.pbio.0020247","Developmental Biology"
"10.1371/journal.pbio.0020247","Genetics and Genomics"
"10.1371/journal.pbio.0020247","Neuroscience"
"10.1371/journal.pbio.0020248","Ecology"
"10.1371/journal.pbio.0020248","Evolutionary Biology"
"10.1371/journal.pbio.0020249","Cell Biology"
"10.1371/journal.pbio.0020249","Genetics and Genomics"
"10.1371/journal.pbio.0020249","Immunology"
"10.1371/journal.pbio.0020249","Molecular Biology"
"10.1371/journal.pbio.0020251","Ecology"
"10.1371/journal.pbio.0020251","Evolutionary Biology"
"10.1371/journal.pbio.0020251","Immunology"
"10.1371/journal.pbio.0020251","Infectious Diseases"
"10.1371/journal.pbio.0020251","Microbiology"
"10.1371/journal.pbio.0020253","Cell Biology"
"10.1371/journal.pbio.0020257","Developmental Biology"
"10.1371/journal.pbio.0020257","Physiology"
"10.1371/journal.pbio.0020258","Genetics and Genomics"
"10.1371/journal.pbio.0020258","Molecular Biology"
"10.1371/journal.pbio.0020259","Cell Biology"
"10.1371/journal.pbio.0020260","Cell Biology"
"10.1371/journal.pbio.0020261","Cell Biology"
"10.1371/journal.pbio.0020262","Developmental Biology"
"10.1371/journal.pbio.0020262","Genetics and Genomics"
"10.1371/journal.pbio.0020263","Genetics and Genomics"
"10.1371/journal.pbio.0020263","Science Policy"
"10.1371/journal.pbio.0020264","Biophysics"
"10.1371/journal.pbio.0020264","Neuroscience"
"10.1371/journal.pbio.0020265","Developmental Biology"
"10.1371/journal.pbio.0020265","Genetics and Genomics"
"10.1371/journal.pbio.0020265","Neuroscience"
"10.1371/journal.pbio.0020267","Neuroscience"
"10.1371/journal.pbio.0020268","Cell Biology"
"10.1371/journal.pbio.0020268","Computational Biology"
"10.1371/journal.pbio.0020268","Genetics and Genomics"
"10.1371/journal.pbio.0020268","Molecular Biology"
"10.1371/journal.pbio.0020271","Computational Biology"
"10.1371/journal.pbio.0020271","Developmental Biology"
"10.1371/journal.pbio.0020272","Ecology"
"10.1371/journal.pbio.0020272","Evolutionary Biology"
"10.1371/journal.pbio.0020272","Infectious Diseases"
"10.1371/journal.pbio.0020272","Microbiology"
"10.1371/journal.pbio.0020273","Computational Biology"
"10.1371/journal.pbio.0020273","Evolutionary Biology"
"10.1371/journal.pbio.0020273","Genetics and Genomics"
"10.1371/journal.pbio.0020274","Molecular Biology"
"10.1371/journal.pbio.0020275","Ecology"
"10.1371/journal.pbio.0020275","Evolutionary Biology"
"10.1371/journal.pbio.0020275","Genetics and Genomics"
"10.1371/journal.pbio.0020275","Immunology"
"10.1371/journal.pbio.0020275","Infectious Diseases"
"10.1371/journal.pbio.0020275","Microbiology"
"10.1371/journal.pbio.0020275","Virology"
"10.1371/journal.pbio.0020276","Cell Biology"
"10.1371/journal.pbio.0020276","Immunology"
"10.1371/journal.pbio.0020276","Microbiology"
"10.1371/journal.pbio.0020276","Molecular Biology"
"10.1371/journal.pbio.0020277","Immunology"
"10.1371/journal.pbio.0020277","Microbiology"
"10.1371/journal.pbio.0020277","Molecular Biology"
"10.1371/journal.pbio.0020278","Genetics and Genomics"
"10.1371/journal.pbio.0020278","Physiology"
"10.1371/journal.pbio.0020279","Science Policy"
"10.1371/journal.pbio.0020280","Developmental Biology"
"10.1371/journal.pbio.0020282","Cell Biology"
"10.1371/journal.pbio.0020282","Developmental Biology"
"10.1371/journal.pbio.0020282","Genetics and Genomics"
"10.1371/journal.pbio.0020283","Evolutionary Biology"
"10.1371/journal.pbio.0020283","Neuroscience"
"10.1371/journal.pbio.0020284","Cell Biology"
"10.1371/journal.pbio.0020284","Developmental Biology"
"10.1371/journal.pbio.0020284","Oncology"
"10.1371/journal.pbio.0020285","Computational Biology"
"10.1371/journal.pbio.0020285","Genetics and Genomics"
"10.1371/journal.pbio.0020286","Evolutionary Biology"
"10.1371/journal.pbio.0020286","Genetics and Genomics"
"10.1371/journal.pbio.0020287","Evolutionary Biology"
"10.1371/journal.pbio.0020287","Genetics and Genomics"
"10.1371/journal.pbio.0020288","Biotechnology"
"10.1371/journal.pbio.0020288","Physiology"
"10.1371/journal.pbio.0020289","Biotechnology"
"10.1371/journal.pbio.0020289","Cell Biology"
"10.1371/journal.pbio.0020289","Developmental Biology"
"10.1371/journal.pbio.0020289","Oncology"
"10.1371/journal.pbio.0020290","Ecology"
"10.1371/journal.pbio.0020290","Evolutionary Biology"
"10.1371/journal.pbio.0020291","Cell Biology"
"10.1371/journal.pbio.0020292","Ecology"
"10.1371/journal.pbio.0020292","Evolutionary Biology"
"10.1371/journal.pbio.0020292","Genetics and Genomics"
"10.1371/journal.pbio.0020292","Immunology"
"10.1371/journal.pbio.0020292","Infectious Diseases"
"10.1371/journal.pbio.0020292","Microbiology"
"10.1371/journal.pbio.0020292","Virology"
"10.1371/journal.pbio.0020293","Developmental Biology"
"10.1371/journal.pbio.0020293","Physiology"
"10.1371/journal.pbio.0020294","Biotechnology"
"10.1371/journal.pbio.0020294","Cell Biology"
"10.1371/journal.pbio.0020294","Developmental Biology"
"10.1371/journal.pbio.0020294","Molecular Biology"
"10.1371/journal.pbio.0020294","Physiology"
"10.1371/journal.pbio.0020295","Cell Biology"
"10.1371/journal.pbio.0020295","Developmental Biology"
